ISS_ID,WR_DT,TOT_AMT,BYR_CD,SUP,BYR
2011062941000008f2r0kd9n,2011-06-29,347864,C30391,Comp40,Comp146
2011082241000008f2r0meu4,2011-08-22,318142,C30391,Comp40,Comp146
2011062941000008f2r0kd9m,2011-06-29,288002,C30391,Comp40,Comp146
2012022041000008f2r0sn8p,2012-02-20,518364,C30391,Comp40,Comp146
2011120141000008f2r0pvdx,2011-12-01,136730,C30391,Comp40,Comp146
2011120141000008f2r0pvdw,2011-12-01,326909,C30391,Comp40,Comp146
2012032141000008f2r0tooh,2012-03-21,296527,C30391,Comp40,Comp146
2012032141000008f2r0tooe,2012-03-21,543488,C30391,Comp40,Comp146
2012032141000008f2r0tool,2012-03-21,301136,C30391,Comp40,Comp146
2012032141000008f2r0toof,2012-03-21,564509,C30391,Comp40,Comp146
2011120741000008f2r0qd0g,2011-12-07,152130,C30391,Comp40,Comp146
2011120741000008f2r0qd0h,2011-12-07,302346,C30391,Comp40,Comp146
2012031341000008f2r0tjat,2012-03-13,285505,C30391,Comp40,Comp146
2012022741000008f2r0sso7,2012-02-27,280368,C30391,Comp40,Comp146
2011121941000008f2r0qllv,2011-12-19,301400,C30391,Comp40,Comp146
2011121941000008f2r0qllt,2011-12-19,479754,C30391,Comp40,Comp146
2011121941000008f2r0qllz,2011-12-19,197120,C30391,Comp40,Comp146
2011122741000008f2r0qsx2,2011-12-27,679569,C30391,Comp40,Comp146
2011121441000008f2r0qizr,2011-12-14,275363,C30391,Comp40,Comp146
2012012641000008f2r0rry2,2012-01-26,303996,C30391,Comp40,Comp146
2012012641000008f2r0rry6,2012-01-26,403447,C30391,Comp40,Comp146
2012041741000008f2r0upal,2012-04-17,388707,C30391,Comp40,Comp146
2012022141000008f2r0sok7,2012-02-21,620180,C30391,Comp40,Comp146
2011120541000008f2r0q64a,2011-12-05,269896,C30391,Comp40,Comp146
2011120541000008f2r0q645,2011-12-05,180521,C30391,Comp40,Comp146
2012032741000008f2r0ttbb,2012-03-27,285747,C30391,Comp40,Comp146
2011112941000008f2r0pt0h,2011-11-29,381722,C30391,Comp40,Comp146
2012032741000008f2r0ttb9,2012-03-27,105380,C30391,Comp40,Comp146
2012022841000008f2r0stsi,2012-02-28,110495,C30391,Comp40,Comp146
2011122741000008f2r0qswz,2011-12-27,252065,C30391,Comp40,Comp146
2012020141000008f2r0s02q,2012-02-01,286209,C30391,Comp40,Comp146
2012020141000008f2r0s02m,2012-02-01,259523,C30391,Comp40,Comp146
2012020741000008f2r0sg3x,2012-02-07,397815,C30391,Comp40,Comp146
2012040541000008f2r0ugdw,2012-04-05,93786,C30391,Comp40,Comp146
2012041041000008f2r0ulxa,2012-04-10,260304,C30391,Comp40,Comp146
2012091041000008f2r0zy00,2012-09-10,313896,C30391,Comp40,Comp146
2012052941000008f2r0w1vp,2012-05-29,379731,C30391,Comp40,Comp146
2012070341000008f2r0xjvc,2012-07-03,312345,C30391,Comp40,Comp146
2012070341000008f2r0xjv9,2012-07-03,280412,C30391,Comp40,Comp146
2012081441000008f2r0z020,2012-08-14,262955,C30391,Comp40,Comp146
2012081441000008f2r0z01z,2012-08-14,226391,C30391,Comp40,Comp146
2012052141000008f2r0vuvf,2012-05-21,252351,C30391,Comp40,Comp146
2012072341000008f2r0y4ky,2012-07-23,471460,C30391,Comp40,Comp146
2012072341000008f2r0y4kz,2012-07-23,197087,C30391,Comp40,Comp146
2012072341000008f2r0y4kx,2012-07-23,256146,C30391,Comp40,Comp146
2012042541000008f2r0ux30,2012-04-25,261679,C30391,Comp40,Comp146
2012050741000008f2r0vl42,2012-05-07,191257,C30391,Comp40,Comp146
2012051541000008f2r0vqp4,2012-05-15,540177,C30391,Comp40,Comp146
2012083041000008f2r0zb08,2012-08-30,307472,C30391,Comp40,Comp146
2012062741000008f2r0x3k7,2012-06-27,305217,C30391,Comp40,Comp146
2012061241000008f2r0wshe,2012-06-12,253935,C30391,Comp40,Comp146
2012061241000008f2r0wsht,2012-06-12,303919,C30391,Comp40,Comp146
2012061241000008f2r0wshs,2012-06-12,315513,C30391,Comp40,Comp146
2012061941000008f2r0wx4l,2012-06-19,107085,C30391,Comp40,Comp146
2012061941000008f2r0wx4m,2012-06-19,235334,C30391,Comp40,Comp146
2012083041000008f2r0zb09,2012-08-30,129415,C30391,Comp40,Comp146
2012083041000008f2r0zb0a,2012-08-30,115357,C30391,Comp40,Comp146
2012080841000008f2r0ywhr,2012-08-08,213642,C30391,Comp40,Comp146
2012052341000008f2r0vwzp,2012-05-23,235158,C30391,Comp40,Comp146
2012080841000008f2r0ywhq,2012-08-08,261448,C30391,Comp40,Comp146
2012080841000008f2r0ywhp,2012-08-08,108548,C30391,Comp40,Comp146
2012052341000008f2r0vwzr,2012-05-23,213202,C30391,Comp40,Comp146
2012050841000008f2r0vm4y,2012-05-08,245047,C30391,Comp40,Comp146
2012072441000008f2r0y5iy,2012-07-24,302522,C30391,Comp40,Comp146
2012071041000008f2r0xvui,2012-07-10,212410,C30391,Comp40,Comp146
2012071741000008f2r0y0fx,2012-07-17,108262,C30391,Comp40,Comp146
2012071741000008f2r0y0fy,2012-07-17,246114,C30391,Comp40,Comp146
2012082141000008f2r0z3lc,2012-08-21,306856,C30391,Comp40,Comp146
2012082141000008f2r0z3la,2012-08-21,262889,C30391,Comp40,Comp146
2012091141000008f2r0zylb,2012-09-11,210111,C30391,Comp40,Comp146
2012090541000008f2r0ztck,2012-09-05,251922,C30391,Comp40,Comp146
2012050241000008f2r0v6op,2012-05-02,318043,C30391,Comp40,Comp146
2012102341000008f2r1183f,2012-10-23,261646,C30391,Comp40,Comp146
2012102341000008f2r1183c,2012-10-23,307329,C30391,Comp40,Comp146
2012110641000008f2r11z96,2012-11-06,631741,C30391,Comp40,Comp146
2012111341000008f2r12424,2012-11-13,211794,C30391,Comp40,Comp146
2012110641000008f2r11z93,2012-11-06,251592,C30391,Comp40,Comp146
2012112041000008f2r128jb,2012-11-20,284075,C30391,Comp40,Comp146
2012112041000008f2r128ja,2012-11-20,259963,C30391,Comp40,Comp146
2012100941000008f2r10yk9,2012-10-09,256520,C30391,Comp40,Comp146
2012100941000008f2r10yk8,2012-10-09,288035,C30391,Comp40,Comp146
2012112641000008f2r12cuc,2012-11-26,103356,C30391,Comp40,Comp146
2012101541000008f2r11238,2012-10-15,262229,C30391,Comp40,Comp146
2012101541000008f2r11237,2012-10-15,362329,C30391,Comp40,Comp146
2012092541000008f2r108eh,2012-09-25,262394,C30391,Comp40,Comp146
2012092541000008f2r108ei,2012-09-25,208846,C30391,Comp40,Comp146
2012121041000008f2r134sw,2012-12-10,750156,C30391,Comp40,Comp146
2012121841000008f2r13ahe,2012-12-18,271271,C30391,Comp40,Comp146
2012121841000008f2r13ahj,2012-12-18,112266,C30391,Comp40,Comp146
2012121841000008f2r13ahi,2012-12-18,257620,C30391,Comp40,Comp146
2012120441000008f2r12zbf,2012-12-04,209451,C30391,Comp40,Comp146
2012121141000008f2r135t0,2012-12-11,112112,C30391,Comp40,Comp146
2012121141000008f2r135sz,2012-12-11,280038,C30391,Comp40,Comp146
2012121141000008f2r135t2,2012-12-11,461747,C30391,Comp40,Comp146
2012121141000008f2r135t1,2012-12-11,286330,C30391,Comp40,Comp146
2012112741000008f2r12dx6,2012-11-27,209737,C30391,Comp40,Comp146
2012103041000008f2r11e59,2012-10-30,284713,C30391,Comp40,Comp146
2012103041000008f2r11e5a,2012-10-30,213103,C30391,Comp40,Comp146
2012022241000008000gxqjg,2012-02-22,2365363,C30391,Comp118,Comp146
2011110341000008000ex334,2011-11-03,3190000,C30391,Comp119,Comp146
2012062841000008000oi77k,2012-06-28,1855777,C30391,Comp118,Comp146
2012103141000008000qxdpy,2012-10-31,10224566,C30391,Comp118,Comp146
2012122841000008000s53fb,2012-12-28,5248728,C30391,Comp118,Comp146
2012113041000008000rjob4,2012-11-30,3069156,C30391,Comp118,Comp146
2013013141000008000srwp1,2013-01-31,10985508,C30391,Comp118,Comp146
2013062741000008000vpcf2,2013-06-27,5564127,C30391,Comp118,Comp146
2013103141000008000y5q62,2013-10-31,6490480,C30391,Comp118,Comp146
20140314410000080000o1mg,2014-03-14,396000,C30391,Comp119,Comp146
2014012541000008000znah8,2014-01-25,2255000,C30391,Comp119,Comp146
201407304100000800039jle,2014-07-30,594000,C30391,Comp119,Comp146
201405314100000800026tgn,2014-05-31,5922497,C30391,Comp118,Comp146
20140331410000080001033q,2014-03-31,4682101,C30391,Comp118,Comp146
201409234100000800049s0c,2014-09-23,3300000,C30391,Comp119,Comp146
201409234100000800049s1t,2014-09-23,550000,C30391,Comp119,Comp146
20150223410000080007hczj,2015-02-23,594000,C30391,Comp119,Comp146
2015033141000008000867sm,2015-03-31,5464956,C30391,Comp118,Comp146
20150430410000080008sjyj,2015-04-30,6609186,C30391,Comp118,Comp146
2015113041000008000d1h2m,2015-11-30,2764784,C30391,Comp118,Comp146
2015112741000008000cwk3p,2015-11-27,3036000,C30391,Comp119,Comp146
2014070741000185p7z75w2a,2014-07-07,110000,C30391,Comp120,Comp146
2011022141000008f2i01rf7,2011-02-21,9625,C30391,Comp121,Comp146
20110228410000080008yrin,2011-02-28,601700,C30391,Comp122,Comp146
2011032441000008f2i02ct6,2011-03-24,89815,C30391,Comp121,Comp146
2011042141000008f2i02wlh,2011-04-21,6765,C30391,Comp121,Comp146
2011110141000008f2i0654k,2011-11-01,52680,C30391,Comp121,Comp146
2012111341000008f2i0c1zk,2012-11-13,25834,C30391,Comp121,Comp146
2013042941000008f2i0emo5,2013-04-29,20414,C30391,Comp121,Comp146
2013021341000008f2i0de3u,2013-02-13,79946,C30391,Comp121,Comp146
2013021541000008f2i0dfs2,2013-02-15,7040,C30391,Comp121,Comp146
2013080541000008f2i0g68k,2013-08-05,34032,C30391,Comp121,Comp146
2013061041000008f2i0faae,2013-06-10,3187,C30391,Comp121,Comp146
2014030341000008f2i0jcdp,2014-03-03,84848,C30391,Comp121,Comp146
2014011341000008f2i0im4h,2014-01-13,-52749,C30391,Comp121,Comp146
2014011341000008f2i0ilis,2014-01-13,52749,C30391,Comp121,Comp146
2014111741000008f5503pro,2014-11-17,103466,C30391,Comp121,Comp146
2015011641000008f5504n4l,2015-01-16,18216,C30391,Comp121,Comp146
2015010941000008f5504j57,2015-01-09,78546,C30391,Comp121,Comp146
2015011241000008f5504k6u,2015-01-12,7265,C30391,Comp121,Comp146
2015011941000008f5504o9n,2015-01-19,52580,C30391,Comp121,Comp146
20150318410000080007vo67,2015-03-18,71500,C30391,Comp123,Comp146
2015020641000008f55050p1,2015-02-06,24205,C30391,Comp121,Comp146
2015052841000008f5506vvb,2015-05-28,42174,C30391,Comp121,Comp146
2015012441000008f5504rwq,2015-01-24,17127,C30391,Comp121,Comp146
2015082841000008f5508e6o,2015-08-28,160710,C30391,Comp121,Comp146
2015120841000008f550a3hr,2015-12-08,44253,C30391,Comp121,Comp146
2015120341000008f550a0os,2015-12-03,71874,C30391,Comp121,Comp146
2010013141000008f02000hn,2010-01-31,4059550,C30391,Comp124,Comp146
2010043041000008f020018l,2010-04-30,6710000,C30391,Comp124,Comp146
2010033141000008f02000w2,2010-03-31,3355000,C30391,Comp124,Comp146
2010083141000008f020027p,2010-08-31,3440800,C30391,Comp124,Comp146
2010021841000008f02000pr,2010-02-18,3355000,C30391,Comp124,Comp146
2010073141000008f0200211,2010-07-31,3740000,C30391,Comp124,Comp146
2010093041000008f02002gy,2010-09-30,9350000,C30391,Comp124,Comp146
2010123141000008f02003bf,2010-12-31,4070000,C30391,Comp124,Comp146
2010113041000008f020032b,2010-11-30,4070000,C30391,Comp124,Comp146
2011043041000008000akbdx,2011-04-30,78130800,C30391,Comp125,Comp146
2011013141000008f02003j8,2011-01-31,8140000,C30391,Comp124,Comp146
2011033041000008f02003xg,2011-03-30,12210000,C30391,Comp124,Comp146
2011102841000008f02005rf,2011-10-28,4400000,C30391,Comp124,Comp146
2011093041000008f02005kn,2011-09-30,4400000,C30391,Comp124,Comp146
2011073141000008f020054a,2011-07-31,8800000,C30391,Comp124,Comp146
2011103141000008f3m00x6j,2011-10-31,12584000,C30391,Comp126,Comp146
2011083141000008f020059p,2011-08-31,4400000,C30391,Comp124,Comp146
2011093041000008000dh7qn,2011-09-30,84710340,C30391,Comp125,Comp146
2011072941000008f3m00sx0,2011-07-29,12584000,C30391,Comp126,Comp146
2011062941000008f02004r5,2011-06-29,4400000,C30391,Comp124,Comp146
2011093041000008f3m00vwt,2011-09-30,25168000,C30391,Comp126,Comp146
2011123141000008f3m01054,2011-12-31,3146000,C30391,Comp126,Comp146
2012021641000008f3m01222,2012-02-16,6292000,C30391,Comp126,Comp146
2011113041000008f0200666,2011-11-30,5984000,C30391,Comp124,Comp146
2012031541000008f3m013by,2012-03-15,12584000,C30391,Comp126,Comp146
2011113041000008f3m00yhg,2011-11-30,12584000,C30391,Comp126,Comp146
2012033041000008f3m013oh,2012-03-30,3146000,C30391,Comp126,Comp146
2012013141000008f02006p1,2012-01-31,4400000,C30391,Comp124,Comp146
2012022841000008f02006qt,2012-02-28,4400000,C30391,Comp124,Comp146
2012033041000008f02006zm,2012-03-30,4400000,C30391,Comp124,Comp146
2012013141000008f3m0114i,2012-01-31,12584000,C30391,Comp126,Comp146
2012073041000008f0200809,2012-07-30,4400000,C30391,Comp124,Comp146
2012043041000008f3m014zg,2012-04-30,12584000,C30391,Comp126,Comp146
2012043041000008f020079o,2012-04-30,4400000,C30391,Comp124,Comp146
2012053141000008f02007iw,2012-05-31,4400000,C30391,Comp124,Comp146
2012063041000008f3m017to,2012-06-30,18876000,C30391,Comp126,Comp146
2012053141000008f3m016cs,2012-05-31,15730000,C30391,Comp126,Comp146
2012083141000008f02008ca,2012-08-31,4290000,C30391,Comp124,Comp146
2012083141000008f3m01apt,2012-08-31,9438000,C30391,Comp126,Comp146
2012073141000008f3m0198k,2012-07-31,15730000,C30391,Comp126,Comp146
2012063041000008f02007sx,2012-06-30,4400000,C30391,Comp124,Comp146
2012113041000008f3m01e43,2012-11-30,6292000,C30391,Comp126,Comp146
2012093041000008f3m01c3j,2012-09-30,12584000,C30391,Comp126,Comp146
2012092841000008f02008k2,2012-09-28,8580000,C30391,Comp124,Comp146
2012113041000008f020096a,2012-11-30,4290000,C30391,Comp124,Comp146
2012122841000008f020099x,2012-12-28,4290000,C30391,Comp124,Comp146
2012103141000008f3m01cpw,2012-10-31,25168000,C30391,Comp126,Comp146
2012123141000008f3m01fju,2012-12-31,9438000,C30391,Comp126,Comp146
2013022541000008000t9hvy,2013-02-25,3125100,C30391,Comp127,Comp146
2013033141000008f3m01jak,2013-03-31,18018000,C30391,Comp126,Comp146
2013022841000008f02009s7,2013-02-28,4290000,C30391,Comp124,Comp146
2013043041000008f3m01k0j,2013-04-30,18018000,C30391,Comp126,Comp146
2013013141000008f02009k4,2013-01-31,4290000,C30391,Comp124,Comp146
2013043041000008f0200aal,2013-04-30,4290000,C30391,Comp124,Comp146
2013022841000008f3m01hqc,2013-02-28,15015000,C30391,Comp126,Comp146
2013013141000008f3m01gfp,2013-01-31,18018000,C30391,Comp126,Comp146
2013093041000008f3m01q9y,2013-09-30,21021000,C30391,Comp126,Comp146
2013053141000008f0200akx,2013-05-31,4290000,C30391,Comp124,Comp146
2013063041000008f3m01mlx,2013-06-30,9009000,C30391,Comp126,Comp146
2013083141000008f3m01p5n,2013-08-31,36036000,C30391,Comp126,Comp146
2013073141000008f3m01nql,2013-07-31,18018000,C30391,Comp126,Comp146
2013093041000008f0200bm0,2013-09-30,4290000,C30391,Comp124,Comp146
2013073041000008f0200b3w,2013-07-30,8451300,C30391,Comp124,Comp146
2013063041000008f0200auy,2013-06-30,128700,C30391,Comp124,Comp146
2013053141000008f3m01lli,2013-05-31,9009000,C30391,Comp126,Comp146
2014013141000008f3m01vco,2014-01-31,24024000,C30391,Comp126,Comp146
2014022741000008f0200cs3,2014-02-27,4290000,C30391,Comp124,Comp146
2013113041000008f3m01sj8,2013-11-30,24024000,C30391,Comp126,Comp146
2013103141000008f3m01rms,2013-10-31,12012000,C30391,Comp126,Comp146
2014022841000008f3m01vwm,2014-02-28,9009000,C30391,Comp126,Comp146
2013103141000008f0200bxu,2013-10-31,4719000,C30391,Comp124,Comp146
2014012941000008f0200cl1,2014-01-29,4290000,C30391,Comp124,Comp146
2013112941000008f0200c3o,2013-11-29,4290000,C30391,Comp124,Comp146
2014032841000008f0200d0w,2014-03-28,4290000,C30391,Comp124,Comp146
2013123141000008f3m01tpi,2013-12-31,24024000,C30391,Comp126,Comp146
2014063041000008f0200dum,2014-06-30,4290000,C30391,Comp124,Comp146
2014053141000008f0200dn7,2014-05-31,4290000,C30391,Comp124,Comp146
2014033141000008f3m01x5m,2014-03-31,24024000,C30391,Comp126,Comp146
2014073141000008f3m022e5,2014-07-31,33462000,C30391,Comp126,Comp146
2014053041000008f3m01zln,2014-05-30,12012000,C30391,Comp126,Comp146
2014053041000008f3m01zlo,2014-05-30,12012000,C30391,Comp126,Comp146
2014060241000008f3m020ur,2014-06-02,11154000,C30391,Comp126,Comp146
2014061641000008f3m020us,2014-06-16,11154000,C30391,Comp126,Comp146
2014043041000008f3m01ye8,2014-04-30,24024000,C30391,Comp126,Comp146
20141025410000080004vj5o,2014-10-25,65934000,C30391,Comp125,Comp146
2014112841000008f3m026on,2014-11-28,11154000,C30391,Comp126,Comp146
2014093041000008f0200emn,2014-09-30,4290000,C30391,Comp124,Comp146
2014122241000008f3m027r9,2014-12-22,5577000,C30391,Comp126,Comp146
20141031410000080005239f,2014-10-31,473000,C30391,Comp127,Comp146
2014113041000008f3m026xf,2014-11-30,11154000,C30391,Comp126,Comp146
2014083141000008f3m023i3,2014-08-31,11154000,C30391,Comp126,Comp146
2014093041000008f3m024ei,2014-09-30,11154000,C30391,Comp126,Comp146
2014103141000008f3m025o5,2014-10-31,11154000,C30391,Comp126,Comp146
2014103141000008f3m025o4,2014-10-31,11154000,C30391,Comp126,Comp146
2014083141000008f0200ef7,2014-08-31,6435000,C30391,Comp124,Comp146
201412304100000800069y4k,2014-12-30,5970800,C30391,Comp127,Comp146
20150225410000080007km8i,2015-02-25,3190000,C30391,Comp127,Comp146
2015013141000008fcr003yh,2015-01-31,4290000,C30391,Comp124,Comp146
2015053141000008fcr00t8d,2015-05-31,11154000,C30391,Comp126,Comp146
2015053141000008fcr00t8e,2015-05-31,11154000,C30391,Comp126,Comp146
2015033141000008fcr00gs9,2015-03-31,11154000,C30391,Comp126,Comp146
2015033141000008fcr00fxp,2015-03-31,4290000,C30391,Comp124,Comp146
2015022841000008fcr009zl,2015-02-28,4457750,C30391,Comp124,Comp146
2015043041000008fcr00mni,2015-04-30,11154000,C30391,Comp126,Comp146
2015012041000008fcr003cj,2015-01-20,11154000,C30391,Comp126,Comp146
2015010741000008fcr003ci,2015-01-07,11154000,C30391,Comp126,Comp146
20150427410000080008mlrm,2015-04-27,4620000,C30391,Comp127,Comp146
2015043041000008fcr00ney,2015-04-30,167750,C30391,Comp124,Comp146
2015021341000008fcr009kh,2015-02-13,11154000,C30391,Comp126,Comp146
2015020241000008fcr009k6,2015-02-02,11154000,C30391,Comp126,Comp146
2015092441000008000boyte,2015-09-24,6055500,C30391,Comp127,Comp146
2015073141000008fcr016ou,2015-07-31,22308000,C30391,Comp126,Comp146
2015063041000008fcr00yw9,2015-06-30,8747750,C30391,Comp124,Comp146
2015093041000008fcr01hxj,2015-09-30,11154000,C30391,Comp126,Comp146
2015063041000008fcr00z4i,2015-06-30,11154000,C30391,Comp126,Comp146
20150625410000080009u1rq,2015-06-25,78408000,C30391,Comp125,Comp146
2015083141000008fcr01boa,2015-08-31,22308000,C30391,Comp126,Comp146
2015093041000008fcr01iee,2015-09-30,4204200,C30391,Comp124,Comp146
2015103141000008fcr01p1w,2015-10-31,27885000,C30391,Comp126,Comp146
2015103141000008fcr01p4q,2015-10-31,6864000,C30391,Comp124,Comp146
2015123041000008fcr0239h,2015-12-30,167750,C30391,Comp124,Comp146
2015102641000008000c8n8l,2015-10-26,616000,C30391,Comp127,Comp146
2015123141000008fcr023tk,2015-12-31,27885000,C30391,Comp126,Comp146
2015113041000008fcr01uxq,2015-11-30,22308000,C30391,Comp126,Comp146
20101231410000080007cc4y,2010-12-31,73036260,C30391,Comp125,Comp146
20101130410000080006u27n,2010-11-30,75160800,C30391,Comp125,Comp146
20110228410000080008x2l6,2011-02-28,77491260,C30391,Comp125,Comp146
20110331410000080009w35l,2011-03-31,73861260,C30391,Comp125,Comp146
201101314100000800082wv4,2011-01-31,76645800,C30391,Comp125,Comp146
20110324410000080009t172,2011-03-24,3609540,C30391,Comp125,Comp146
2011103141000008000e0dtp,2011-10-31,101253526,C30391,Comp125,Comp146
2011053141000008000biizq,2011-05-31,73318080,C30391,Comp125,Comp146
2011102641000008000dy4hi,2011-10-26,1504514,C30391,Comp125,Comp146
2011083141000008000cyfmf,2011-08-31,60722640,C30391,Comp125,Comp146
2011072941000008000chs31,2011-07-29,90444420,C30391,Comp125,Comp146
2011050241000008000bhvo2,2011-05-02,4812720,C30391,Comp125,Comp146
2011063041000008000c08na,2011-06-30,72716490,C30391,Comp125,Comp146
2012013141000008000g6gx3,2012-01-31,72396720,C30391,Comp125,Comp146
2011120741000008000f22cj,2011-12-07,1503975,C30391,Comp125,Comp146
2011113041000008000eohnh,2011-11-30,84710340,C30391,Comp125,Comp146
2011123141000008000fhtb7,2011-12-31,81081825,C30391,Comp125,Comp146
2012033041000008000hryf1,2012-03-30,65817180,C30391,Comp125,Comp146
2012022941000008000gz5sf,2012-02-29,86834880,C30391,Comp125,Comp146
2012043041000008000ikv66,2012-04-30,89165340,C30391,Comp125,Comp146
2012063041000008000oiu97,2012-06-30,75366720,C30391,Comp125,Comp146
2012083141000008000pokhl,2012-08-31,55834020,C30391,Comp125,Comp146
2012073141000008000p5ify,2012-07-31,94579650,C30391,Comp125,Comp146
2012053141000008000nxygx,2012-05-31,71757180,C30391,Comp125,Comp146
2012113041000008000rhef2,2012-11-30,65703330,C30391,Comp125,Comp146
2012122841000008000s5nil,2012-12-28,98601030,C30391,Comp125,Comp146
2012103141000008000qvka7,2012-10-31,89691030,C30391,Comp125,Comp146
2012093041000008000q9yfn,2012-09-30,70715370,C30391,Comp125,Comp146
2013022841000008000t9xiq,2013-02-28,75252870,C30391,Comp125,Comp146
20100120410000080000mj9t,2010-01-20,174900,C30391,Comp128,Comp146
20100131410000080000oycy,2010-01-31,47837952,C30391,Comp129,Comp146
20100228410000080000y30b,2010-02-28,34784860,C30391,Comp129,Comp146
2010033141000008000143sk,2010-03-31,293578859,C30391,Comp129,Comp146
2010033141000008000143po,2010-03-31,111801910,C30391,Comp129,Comp146
20100817410000080004zxnk,2010-08-17,968000,C30391,Comp128,Comp146
20100630410000080001x59v,2010-06-30,250937199,C30391,Comp129,Comp146
20100817410000080004zxnh,2010-08-17,1936000,C30391,Comp128,Comp146
201008314100000800053lm6,2010-08-31,216239734,C30391,Comp129,Comp146
20100430410000080001dtxk,2010-04-30,116708240,C30391,Comp129,Comp146
20100526410000080001lie2,2010-05-26,968000,C30391,Comp128,Comp146
20100703410000080001z280,2010-07-03,968000,C30391,Comp128,Comp146
